1.2900,-100.2670700000
1.3000,-100.2645786300
1.3100,-100.2620963200
1.3200,-100.2596244500
1.3300,-100.2571643500
1.3400,-100.2547172300
1.3500,-100.2522842600
1.3600,-100.2498665200
1.3700,-100.2474650300
1.3800,-100.2450807500
1.3900,-100.2427145800
1.4000,-100.2403673600
1.4100,-100.2380398900
1.4200,-100.2357329100
1.4300,-100.2334471300
1.4400,-100.2311832000
1.4500,-100.2289417600
1.4600,-100.2267233700
1.4700,-100.2245286000
1.4800,-100.2223579500
1.4900,-100.2202119200
1.5000,-100.2180909500
1.5100,-100.2159954700
1.5200,-100.2139259000
1.5300,-100.2118825900
1.5400,-100.2098659100
1.5500,-100.2078761800
1.5600,-100.2059137100
1.5700,-100.2039787800
1.5800,-100.2020716700
1.5900,-100.2001926200
1.6000,-100.1983418600
1.6100,-100.1965195900
1.6200,-100.1947266200
1.6300,-100.1929619400
1.6400,-100.1912262900
1.6500,-100.1895198200
1.6600,-100.1878426500
1.6700,-100.1861949000
1.6800,-100.1845766800
1.6900,-100.1829880700
1.7000,-100.1814291300
1.7100,-100.1798999400
1.7200,-100.1784005300
1.7300,-100.1769309400
1.7400,-100.1754912000
1.7500,-100.1740813000
1.7600,-100.1727012400
1.7700,-100.1713510200
1.7800,-100.1700308000
1.7900,-100.1687401300
1.8000,-100.1674791800
1.8100,-100.1662478700
1.8200,-100.1650461300
1.8300,-100.1638738700
1.8400,-100.1627310100
1.8500,-100.1616174200
1.8600,-100.1605330100
1.8700,-100.1594776300
1.8800,-100.1584511500
1.8900,-100.1574534300
1.9000,-100.1564843000
1.9100,-100.1555435900
1.9200,-100.1546311300
1.9300,-100.1537467400
1.9400,-100.1528902000
1.9500,-100.1520613300
1.9600,-100.1512598900
1.9700,-100.1504856800
1.9800,-100.1497384600
1.9900,-100.1490179700
2.0000,-100.1483239900
2.0100,-100.1476562400
2.0200,-100.1470144700
2.0300,-100.1463984000
2.0400,-100.1458077500
2.0500,-100.1452422200
2.0600,-100.1447015400
2.0700,-100.1441853900
2.0800,-100.1436934600
2.0900,-100.1432254400
2.1000,-100.1427810200
2.1100,-100.1423598500
2.1200,-100.1419616100
2.1300,-100.1415859700
2.1400,-100.1412325700
2.1500,-100.1409010700
2.1600,-100.1405911100
2.1700,-100.1403023400
2.1800,-100.1400344000
2.1900,-100.1397869200
2.2000,-100.1395595400
2.2100,-100.1393518700
2.2200,-100.1391635500
2.2300,-100.1389941900
2.2400,-100.1388434300
2.2500,-100.1387108600
2.2600,-100.1385961300
2.2700,-100.1384988200
2.2800,-100.1384185700
2.2900,-100.1383549800
2.3000,-100.1383076500
2.3100,-100.1382762300
2.3200,-100.1382603000
2.3300,-100.1382594900
2.3400,-100.1382734000
2.3500,-100.1383016700
2.3600,-100.1383438000
2.3700,-100.1383995900
2.3800,-100.1384685400
2.3900,-100.1385502900
2.4000,-100.1386444600
2.4100,-100.1387506800
2.4200,-100.1388685800
2.4300,-100.1389977800
2.4400,-100.1391379200
2.4500,-100.1392886300
2.4600,-100.1394495600
2.4700,-100.1396203400
2.4800,-100.1398006300
2.4900,-100.1399900600
2.5000,-100.1401883100
2.5100,-100.1403950200
2.5200,-100.1406098700
2.5300,-100.1408325200
2.5400,-100.1410626500
2.5500,-100.1412999400
2.5600,-100.1415440600
2.5700,-100.1417947100
2.5800,-100.1420515900
2.5900,-100.1423143900
2.6000,-100.1425828300
2.6100,-100.1428566000
2.6200,-100.1431354400
2.6300,-100.1434190500
2.6400,-100.1437071800
2.6500,-100.1439995600
2.6600,-100.1442959200
2.6700,-100.1445960100
2.6800,-100.1448995900
2.6900,-100.1452064100
2.7000,-100.1455162400
2.7100,-100.1458288400
2.7200,-100.1461439300
2.7300,-100.1464614100
2.7400,-100.1467810200
2.7500,-100.1471025400
2.7600,-100.1474257800
2.7700,-100.1477505300
2.7800,-100.1480767300
2.7900,-100.1484039700
